,serie,temporada,estadio,cidade,estado,dia_semana,dia_numero,mes,ano,hora,mandante,visitante,gol_mandante,gol_visitante,vitoria_mandante,vitoria_visitante,jogo_empatado,ponto_mandante,ponto_visitante
198,A,2014,Orlando Scarpelli,Florianopolis,SC,Quarta,10, Setembro ,2014,19:30,Figueirense - SC,Fluminense - RJ,1,1,0,0,1,1,1
199,A,2014,Arena Pantanal,Cuiaba,MT,Quarta,10, Setembro ,2014,22:00,Goiás - GO,Flamengo - RJ,1,0,1,0,0,3,0
200,A,2014,Maracanã,Rio de Janeiro,RJ,Domingo,14, Setembro ,2014,16:00,Flamengo - RJ,Corinthians - SP,1,0,1,0,0,3,0
201,A,2014,Maracanã,Rio de Janeiro,RJ,Sábado,13, Setembro ,2014,18:30,Fluminense - RJ,Palmeiras - SP,3,0,1,0,0,3,0
202,A,2014,Morumbi,Sao Paulo,SP,Domingo,14, Setembro ,2014,16:00,São Paulo - SP,Cruzeiro - MG,2,0,1,0,0,3,0
203,A,2014,Vila Belmiro,Santos,SP,Sábado,13, Setembro ,2014,21:00,Santos - SP,Coritiba - PR,2,1,1,0,0,3,0
204,A,2014,Arena da Baixada,Curitiba,PR,Domingo,14, Setembro ,2014,18:30,Atletico - PR,Vitória - BA,2,0,1,0,0,3,0
205,A,2014,Independência,Belo Horizonte,MG,Domingo,14, Setembro ,2014,18:30,Atlético - MG,Grêmio - RS,0,0,0,0,1,1,1
206,A,2014,Jóia da Princesa,Feira de Santana,BA,Domingo,14, Setembro ,2014,16:00,Bahia - BA,Figueirense - SC,3,0,1,0,0,3,0
207,A,2014,Beira,Rio,Porto Alegre,Domingo,14, Setembro ,2014,16:00,Internacional - RS,Botafogo - RJ,2,0,1,0,0,3,0
208,A,2014,Heriberto Hulse,Criciuma,SC,Domingo,14, Setembro ,2014,18:30,Criciuma - SC,Goiás - GO,1,0,1,0,0,3,0
209,A,2014,Arena Condá,Chapeco,SC,Sábado,13, Setembro ,2014,18:30,Chapecoense - SC,Sport - PE,3,1,1,0,0,3,0
210,A,2014,Maracanã,Rio de Janeiro,RJ,Quarta,17, Setembro ,2014,22:00,Botafogo - RJ,Bahia - BA,2,3,0,1,0,0,3
211,A,2014,Arena Pernambuco,Sao Lourenco da Mata,PE,Quarta,17, Setembro ,2014,21:00,Sport - PE,Internacional - RS,0,0,0,0,1,1,1
212,A,2014,Arena Corinthians,Sao Paulo,SP,Quinta,18, Setembro ,2014,19:30,Corinthians - SP,Chapecoense - SC,1,1,0,0,1,1,1
213,A,2014,Pacaembu,Sao Paulo,SP,Quarta,17, Setembro ,2014,22:00,Palmeiras - SP,Flamengo - RJ,2,2,0,0,1,1,1
214,A,2014,Couto Pereira,Curitiba,PR,Quarta,17, Setembro ,2014,22:00,Coritiba - PR,São Paulo - SP,3,1,1,0,0,3,0
215,A,2014,Mineirão,Belo Horizonte,MG,Quarta,17, Setembro ,2014,19:30,Cruzeiro - MG,Atletico - PR,2,0,1,0,0,3,0
216,A,2014,Manoel Barradas,Salvador,BA,Quarta,17, Setembro ,2014,19:30,Vitória - BA,Fluminense - RJ,3,1,1,0,0,3,0
217,A,2014,Arena do Grêmio,Porto Alegre,RS,Quinta,18, Setembro ,2014,20:30,Grêmio - RS,Santos - SP,0,0,0,0,1,1,1
218,A,2014,Orlando Scarpelli,Florianopolis,SC,Quarta,17, Setembro ,2014,21:00,Figueirense - SC,Criciuma - SC,1,1,0,0,1,1,1
219,A,2014,Serra Dourada,Goiania,GO,Quinta,18, Setembro ,2014,19:30,Goiás - GO,Atlético - MG,2,3,0,1,0,0,3
220,A,2014,Maracanã,Rio de Janeiro,RJ,Domingo,21, Setembro ,2014,16:00,Flamengo - RJ,Fluminense - RJ,1,1,0,0,1,1,1
221,A,2014,Ilha do Retiro,Recife,PE,Domingo,21, Setembro ,2014,16:00,Sport - PE,Coritiba - PR,1,0,1,0,0,3,0
222,A,2014,Arena Corinthians,Sao Paulo,SP,Domingo,21, Setembro ,2014,16:00,Corinthians - SP,São Paulo - SP,3,2,1,0,0,3,0
223,A,2014,Vila Belmiro,Santos,SP,Domingo,21, Setembro ,2014,18:30,Santos - SP,Figueirense - SC,3,1,1,0,0,3,0
224,A,2014,Arena da Baixada,Curitiba,PR,Sábado,20, Setembro ,2014,18:30,Atletico - PR,Internacional - RS,0,1,0,1,0,0,3
225,A,2014,Mineirão,Belo Horizonte,MG,Domingo,21, Setembro ,2014,16:00,Cruzeiro - MG,Atlético - MG,2,3,0,1,0,0,3
226,A,2014,Fonte Nova,Salvador,BA,Domingo,21, Setembro ,2014,16:00,Vitória - BA,Bahia - BA,2,1,1,0,0,3,0
227,A,2014,Arena do Grêmio,Porto Alegre,RS,Domingo,21, Setembro ,2014,18:30,Grêmio - RS,Chapecoense - SC,1,0,1,0,0,3,0
228,A,2014,Heriberto Hulse,Criciuma,SC,Sábado,20, Setembro ,2014,21:00,Criciuma - SC,Botafogo - RJ,1,1,0,0,1,1,1
229,A,2014,Serra Dourada,Goiania,GO,Domingo,21, Setembro ,2014,18:30,Goiás - GO,Palmeiras - SP,6,0,1,0,0,3,0
230,A,2014,Maracanã,Rio de Janeiro,RJ,Quinta,25, Setembro ,2014,19:30,Botafogo - RJ,Goiás - GO,1,0,1,0,0,3,0
231,A,2014,Maracanã,Rio de Janeiro,RJ,Quarta,24, Setembro ,2014,22:00,Fluminense - RJ,Grêmio - RS,0,0,0,0,1,1,1
232,A,2014,Morumbi,Sao Paulo,SP,Quarta,24, Setembro ,2014,22:00,São Paulo - SP,Flamengo - RJ,2,2,0,0,1,1,1
233,A,2014,Pacaembu,Sao Paulo,SP,Quinta,25, Setembro ,2014,19:30,Palmeiras - SP,Vitória - BA,2,0,1,0,0,3,0
234,A,2014,Couto Pereira,Curitiba,PR,Quarta,24, Setembro ,2014,19:30,Coritiba - PR,Cruzeiro - MG,1,2,0,1,0,0,3
235,A,2014,Independência,Belo Horizonte,MG,Quinta,25, Setembro ,2014,20:30,Atlético - MG,Santos - SP,3,2,1,0,0,3,0
236,A,2014,Fonte Nova,Salvador,BA,Quarta,24, Setembro ,2014,21:00,Bahia - BA,Sport - PE,1,0,1,0,0,3,0
237,A,2014,Beira,Rio,Porto Alegre,Quarta,24, Setembro ,2014,19:30,Internacional - RS,Criciuma - SC,3,0,1,0,0,3,0
238,A,2014,Orlando Scarpelli,Florianopolis,SC,Quarta,24, Setembro ,2014,22:00,Figueirense - SC,Corinthians - SP,1,0,1,0,0,3,0
239,A,2014,Arena Condá,Chapeco,SC,Quarta,24, Setembro ,2014,21:00,Chapecoense - SC,Atletico - PR,3,0,1,0,0,3,0
240,A,2014,Maracanã,Rio de Janeiro,RJ,Domingo,28, Setembro ,2014,16:00,Botafogo - RJ,Grêmio - RS,0,2,0,1,0,0,3
241,A,2014,Arena Pernambuco,Sao Lourenco da Mata,PE,Sábado,27, Setembro ,2014,18:30,Sport - PE,Cruzeiro - MG,0,0,0,0,1,1,1
242,A,2014,Morumbi,Sao Paulo,SP,Sábado,27, Setembro ,2014,21:00,São Paulo - SP,Fluminense - RJ,1,3,0,1,0,0,3
243,A,2014,Pacaembu,Sao Paulo,SP,Domingo,28, Setembro ,2014,18:30,Santos - SP,Goiás - GO,2,0,1,0,0,3,0
